t,x,y,z,tx1,tx2,tx3,tx4,tx5,tx6,tx7,tx8,tx9,tx10,tx11,tx12,tx13,tx14,tx15,tx16,tx17,tx18,tx19,tx20,tx21,tx22,tx23,tx24,tx25
1667897818112.0,690.18,284.32,101.05,-53.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0
1667897818232.0,686.59,291.53,101.26,-46.0,-68.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667897818351.0,686.43,295.17,97.29,-55.0,-255.0,-59.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-69.0,-255.0,-56.0,-255.0,-255.0
1667897818470.0,684.46,303.84,98.78,-55.0,-255.0,-255.0,-62.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0
1667897818584.0,682.39,316.5,97.47,-55.0,-73.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-63.0
1667897818695.0,675.26,336.49,93.85,-55.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-63.0,-255.0
1667897818807.0,661.19,357.65,94.44,-54.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-63.0,-255.0
1667897818917.0,639.47,379.87,100.02,-53.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-56.0,-255.0,-255.0
1667897819027.0,628.34,387.35,102.21,-53.0,-255.0,-74.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0
1667897819141.0,622.89,392.36,97.42,-52.0,-71.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-61.0
1667897819254.0,616.44,399.28,97.63,-52.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0
1667897819371.0,620.35,396.58,98.4,-52.0,-73.0,-255.0,-255.0,-255.0,-78.0,-67.0,-255.0,-53.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-62.0,-255.0
1667897819483.0,612.54,405.97,96.15,-52.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0
1667897819600.0,605.56,413.8,93.72,-52.0,-73.0,-255.0,-255.0,-255.0,-77.0,-55.0,-255.0,-255.0,-52.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-61.0
1667897819714.0,596.85,419.44,96.13,-51.0,-255.0,-255.0,-61.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0
1667897819834.0,588.96,422.01,97.48,-51.0,-69.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-61.0
1667897819948.0,568.33,428.27,96.47,-51.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-67.0,-255.0,-255.0,-59.0
1667897820068.0,552.96,435.96,98.04,-50.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-84.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-58.0
1667897820190.0,556.7,434.87,99.59,-50.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-58.0,-255.0
1667897820303.0,552.38,439.92,97.68,-46.0,-255.0,-74.0,-255.0,-255.0,-255.0,-42.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-59.0
1667897820421.0,547.76,445.4,95.63,-50.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-63.0,-255.0
1667897820535.0,547.07,446.78,93.19,-49.0,-255.0,-255.0,-63.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-60.0
1667897820651.0,527.67,452.91,95.64,-50.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-51.0,-255.0,-57.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0
1667897820772.0,508.52,459.47,99.27,-49.0,-75.0,-255.0,-255.0,-69.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-63.0,-255.0
1667897820886.0,491.62,461.56,101.17,-49.0,-255.0,-78.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-57.0
1667897821002.0,489.64,464.52,97.11,-49.0,-255.0,-255.0,-62.0,-255.0,-255.0,-42.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0
1667897821121.0,482.11,469.43,98.52,-44.0,-73.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-63.0,-255.0
1667897821242.0,488.6,468.16,98.88,-49.0,-255.0,-76.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-47.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-58.0
1667897821359.0,476.54,476.92,95.7,-44.0,-255.0,-255.0,-60.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-59.0
1667897821483.0,467.97,482.57,93.6,-255.0,-78.0,-255.0,-255.0,-72.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-46.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667897821591.0,442.99,491.83,96.71,-42.0,-255.0,-77.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-72.0,-255.0,-255.0,-63.0,-255.0,-255.0
1667897821714.0,415.85,500.63,101.36,-50.0,-76.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-56.0
1667897821831.0,390.89,509.62,102.17,-48.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-70.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-58.0
1667897821957.0,382.14,516.62,99.72,-255.0,-76.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-57.0,-255.0,-255.0
1667897822063.0,380.1,521.42,98.44,-51.0,-255.0,-78.0,-255.0,-255.0,-255.0,-48.0,-255.0,-255.0,-62.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-56.0
1667897822180.0,376.15,526.45,97.69,-51.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0
1667897822297.0,363.76,535.94,94.77,-51.0,-255.0,-80.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-83.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-57.0
1667897822412.0,347.67,547.13,93.46,-52.0,-255.0,-255.0,-255.0,-76.0,-78.0,-255.0,-76.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-62.0,-255.0
1667897822526.0,322.96,559.08,97.65,-55.0,-255.0,-80.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0
1667897822644.0,295.34,569.83,101.4,-57.0,-69.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667897822756.0,272.8,578.18,102.14,-52.0,-255.0,-78.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-58.0
1667897822873.0,263.26,584.51,100.34,-52.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-61.0,-255.0,-255.0
1667897822988.0,260.03,590.06,99.95,-57.0,-255.0,-79.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-58.0
1667897823109.0,266.43,590.32,98.23,-255.0,-76.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-84.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667897823214.0,254.5,597.86,94.97,-53.0,-255.0,-78.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0
1667897823327.0,247.12,603.73,93.52,-55.0,-70.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0
1667897823438.0,224.12,611.98,97.48,-50.0,-58.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-255.0,-64.0,-255.0
1667897823550.0,195.63,621.71,101.15,-48.0,-255.0,-255.0,-60.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0
1667897823666.0,171.78,630.26,101.62,-49.0,-81.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-61.0
1667897823778.0,160.31,636.15,100.73,-57.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-82.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-59.0
1667897823897.0,154.86,640.33,99.49,-52.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-69.0,-255.0,-255.0
1667897824011.0,163.74,640.32,98.51,-57.0,-255.0,-80.0,-255.0,-255.0,-255.0,-50.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-83.0,-255.0,-255.0,-255.0,-46.0,-255.0,-255.0,-58.0
1667897824125.0,148.99,649.19,95.46,-58.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-79.0,-255.0,-255.0,-66.0,-255.0,-255.0
1667897824238.0,138.55,654.4,93.64,-44.0,-255.0,-79.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-84.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-59.0
1667897824354.0,111.34,661.73,97.12,-56.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-49.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-67.0,-255.0
1667897824467.0,83.87,666.62,101.47,-59.0,-255.0,-77.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-64.0
1667897824582.0,57.29,671.1,102.19,-70.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-49.0,-255.0
1667897824696.0,45.53,675.41,99.87,-60.0,-255.0,-75.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0
1667897824811.0,40.62,679.28,98.42,-58.0,-76.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-62.0,-255.0
1667897824921.0,50.36,679.69,97.84,-60.0,-255.0,-255.0,-70.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-86.0,-255.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0
1667897825036.0,32.46,685.08,95.28,-60.0,-77.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-63.0
1667897825149.0,20.29,688.44,94.03,-60.0,-255.0,-255.0,-70.0,-75.0,-255.0,-255.0,-71.0,-255.0,-255.0,-60.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0
1667897825265.0,-10.15,687.7,98.53,-55.0,-76.0,-255.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-48.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-64.0
1667897825376.0,-42.35,681.97,101.73,-65.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-52.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-81.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0
1667897825490.0,-65.25,675.54,101.84,-72.0,-255.0,-75.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0
1667897825603.0,-77.26,673.5,100.1,-73.0,-74.0,-77.0,-255.0,-46.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0
1667897825719.0,-85.86,674.03,99.88,-71.0,-255.0,-77.0,-255.0,-255.0,-255.0,-44.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0
1667897825834.0,-98.94,672.96,97.29,-65.0,-75.0,-255.0,-73.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-80.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0
1667897825951.0,-116.12,667.79,93.82,-67.0,-75.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-66.0
1667897826069.0,-136.92,656.36,94.46,-70.0,-255.0,-73.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0
1667897826182.0,-158.88,638.55,99.0,-73.0,-75.0,-75.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-45.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-255.0,-66.0
1667897826295.0,-181.59,617.66,101.48,-74.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-62.0,-62.0,-255.0,-255.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0
1667897826413.0,-198.31,601.22,101.32,-74.0,-67.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667897826529.0,-207.21,594.4,100.2,-73.0,-61.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-69.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-71.0,-255.0
1667897826647.0,-213.74,590.84,99.68,-69.0,-255.0,-72.0,-255.0,-255.0,-255.0,-50.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0
1667897826762.0,-224.05,586.63,97.42,-72.0,-75.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-73.0,-255.0
1667897826876.0,-239.07,573.91,93.74,-73.0,-255.0,-76.0,-255.0,-255.0,-255.0,-55.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-255.0,-72.0,-255.0,-70.0,-255.0,-255.0,-255.0,-75.0,-255.0
1667897827004.0,-255.43,553.56,94.69,-72.0,-255.0,-73.0,-255.0,-62.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667897827127.0,-272.1,525.77,100.77,-70.0,-255.0,-67.0,-255.0,-255.0,-68.0,-255.0,-255.0,-63.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-74.0,-255.0,-255.0,-76.0,-255.0,-255.0,-255.0,-76.0,-255.0,-255.0
1667897827252.0,-287.02,498.91,102.36,-75.0,-69.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0,-66.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-58.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0
1667897827375.0,-296.58,486.84,100.37,-75.0,-69.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-51.0,-255.0,-255.0,-51.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667897827492.0,-301.8,484.94,98.4,-72.0,-255.0,-79.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-61.0,-70.0,-255.0,-255.0,-71.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-73.0
1667897827643.0,-308.65,479.36,97.9,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-53.0,-255.0,-255.0,-61.0,-255.0,-255.0,-60.0,-64.0,-255.0,-255.0,-77.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-255.0,-255.0
1667897827746.0,-319.93,466.66,94.66,-77.0,-255.0,-255.0,-74.0,-255.0,-255.0,-50.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-69.0,-255.0
1667897827868.0,-332.91,448.81,93.63,-78.0,-255.0,-255.0,-76.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-67.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0
1667897827984.0,-345.4,422.19,98.33,-77.0,-74.0,-255.0,-255.0,-65.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-70.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0
1667897828102.0,-355.66,392.9,101.65,-74.0,-75.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-65.0,-255.0,-255.0,-72.0,-255.0,-255.0
1667897828224.0,-363.0,369.73,101.95,-74.0,-58.0,-255.0,-255.0,-255.0,-67.0,-255.0,-255.0,-67.0,-255.0,-255.0,-66.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-68.0,-255.0,-255.0,-71.0,-255.0,-255.0
1667897828344.0,-368.74,360.25,100.1,-74.0,-255.0,-63.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-71.0,-255.0,-255.0,-60.0,-255.0,-255.0,-72.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-73.0,-255.0,-255.0
1667897828468.0,-374.66,355.18,99.85,-73.0,-72.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-69.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-57.0,-255.0,-255.0,-255.0,-79.0,-255.0
1667897828584.0,-381.87,346.36,96.55,-76.0,-255.0,-255.0,-71.0,-255.0,-255.0,-53.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-61.0,-255.0,-255.0,-255.0,-62.0,-255.0,-255.0,-78.0,-255.0,-255.0,-255.0,-62.0
1667897828702.0,-389.23,331.19,93.49,-74.0,-255.0,-255.0,-255.0,-59.0,-255.0,-255.0,-255.0,-64.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-69.0,-255.0,-255.0,-74.0,-255.0,-255.0,-255.0,-75.0,-255.0,-255.0
1667897828819.0,-395.26,308.59,95.04,-69.0,-255.0,-66.0,-255.0,-255.0,-255.0,-54.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-60.0,-255.0,-255.0,-72.0,-255.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0,-68.0
1667897828934.0,-399.46,280.11,99.63,-75.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-56.0,-255.0,-255.0,-64.0,-255.0,-255.0,-255.0,-65.0,-255.0,-255.0,-255.0,-66.0,-255.0,-255.0,-77.0,-255.0,-255.0,-255.0
1667897829049.0,-402.66,249.99,101.59,-71.0,-74.0,-255.0,-255.0,-58.0,-255.0,-255.0,-255.0,-63.0,-255.0,-255.0,-255.0,-61.0,-255.0,-255.0,-46.0,-255.0,-255.0,-75.0,-255.0,-255.0,-255.0,-78.0,-255.0,-255.0
